job_title,seniority_level,years_of_experience,education_level,field_of_study,gpa,industry,company_size,location,skills,num_skills,num_projects,num_publications,num_internships,has_leadership_experience,has_open_source_contributions,certifications,annual_salary_usd
QA Engineer,Junior,5,PhD,Business Administration,3.6,Consulting,Enterprise (5000+),"Chicago, IL",Go|Scala|React|Node.js|Deep Learning|CI/CD,6,7,0,3,0,1,Google Cloud Certified,165716
ML Engineer,Junior,4,Bachelor,Mathematics,3.3,Technology,Startup (<50),Singapore,React|Java|Scrum|C++|Go|Kubernetes,6,1,0,0,0,1,AWS Certified,109895
QA Engineer,Senior,8,Bachelor,Mechanical Engineering,2.88,Pharmaceuticals,Startup (<50),"San Francisco, CA",AWS|SQL|CI/CD,3,8,0,0,0,0,Azure Certified,150463
AI Researcher,Principal,6,Bachelor,Mathematics,2.81,Government,Medium (200-1000),Remote,CI/CD|Power BI|Python|React|Java,5,2,0,1,0,1,None,163414
Full Stack Developer,VP,16,PhD,Mathematics,3.02,Retail,Enterprise (5000+),Singapore,Scrum|SQL|Excel|AWS|Deep Learning|Spark|Docker,7,0,0,1,0,0,None,303177
Data Analyst,Senior,16,Master,Electrical Engineering,2.44,Government,Enterprise (5000+),"San Francisco, CA",Power BI|CI/CD|AWS|Deep Learning|Tableau|Hadoop,6,5,13,2,0,0,PMP,223566
Embedded Systems Engineer,Lead,3,PhD,Computer Science,3.65,Technology,Enterprise (5000+),Singapore,Deep Learning|Docker|R|AWS|Python|Git|Java,7,2,0,0,1,0,CFA,235775
AI Researcher,Lead,3,PhD,Electrical Engineering,3.71,Education,Large (1000-5000),"Austin, TX",Power BI|Go|Agile|NLP|TensorFlow|Spark,6,4,13,0,1,0,PMP,198039
Database Administrator,Senior,16,Bachelor,Cognitive Science,3.35,Automotive,Large (1000-5000),"New York, NY",Communication|Hadoop|Tableau|JavaScript|Python|PyTorch,6,5,0,0,0,1,Data Science Certifications,197156
Business Analyst,Lead,6,PhD,Statistics,3.3,Telecommunications,Large (1000-5000),"New York, NY",Python|Tableau|Leadership|TensorFlow,4,8,0,1,0,0,None,210966
Cloud Architect,Senior,10,High School,Other,3.5,Finance,Small (50-200),"Seattle, WA",Linux|Scrum|R|C++|JavaScript,5,6,0,4,0,0,None,166378
ML Engineer,Principal,10,Bachelor,Cognitive Science,2.87,Energy,Startup (<50),"Toronto, Canada",Leadership|Power BI|NLP|Go|CI/CD|Scrum|React,7,8,0,2,1,0,AWS Certified,183852
Data Analyst,Mid-level,15,Master,Computer Science,2.99,Pharmaceuticals,Enterprise (5000+),"Toronto, Canada",Scala|React|Excel|SQL|Communication,5,7,0,0,1,0,Azure Certified,161740
Cloud Architect,Senior,2,Bachelor,Information Technology,2.72,Telecommunications,Enterprise (5000+),Singapore,Deep Learning|JavaScript|Tableau,3,8,0,2,1,1,Google Cloud Certified,162234
Embedded Systems Engineer,Lead,5,PhD,Computer Science,2.9,Technology,Medium (200-1000),"Chicago, IL",Kubernetes|JavaScript|Data Visualization|TensorFlow|Go,5,1,0,3,0,1,AWS Certified,204279
Data Scientist,Junior,4,Master,Physics,2.69,Retail,Large (1000-5000),"San Francisco, CA",Linux|Power BI|PyTorch,3,2,0,1,0,0,AWS Certified,135356
Frontend Developer,Principal,14,Master,Mechanical Engineering,3.23,E-commerce,Medium (200-1000),"Berlin, Germany",GCP|Power BI|Agile|Deep Learning|AWS|Spark|TensorFlow,7,0,0,1,0,0,AWS Certified,221832
Software Engineer,Junior,13,PhD,Business Administration,3.27,Healthcare,Startup (<50),Remote,PyTorch|JavaScript|AWS|Communication,4,7,0,2,0,0,None,153625
Product Manager,Mid-level,2,Bachelor,Computer Science,2.96,Technology,Startup (<50),"London, UK",Scala|Kubernetes|Java|PyTorch|JavaScript|Node.js,6,5,10,2,1,1,Azure Certified,141913
Product Manager,Mid-level,17,Bachelor,Mathematics,3.17,Media,Medium (200-1000),Remote,Linux|Leadership|Machine Learning|Power BI|Java|Data Visualization|Kubernetes|Agile,8,5,0,2,0,0,None,141951
Mobile Developer,Junior,12,Master,Physics,3.11,Manufacturing,Large (1000-5000),"New York, NY",PyTorch|C++|Node.js|Communication|NLP|SQL|CI/CD|Power BI,8,9,14,1,1,1,None,169072
AI Researcher,Mid-level,7,Bachelor,Mechanical Engineering,3.02,Retail,Enterprise (5000+),"Seattle, WA",SQL|Go|Node.js,3,7,11,0,0,0,CFA,147268
ML Engineer,Director,2,Bachelor,Mathematics,3.82,Retail,Large (1000-5000),Singapore,Communication|Agile|Machine Learning|Go|PyTorch,5,9,2,0,0,1,Azure Certified,216903
UI/UX Designer,Intern,6,Bachelor,Information Technology,2.85,Retail,Large (1000-5000),"London, UK",Node.js|Spark|JavaScript|Communication|Scala|Azure,6,5,7,1,0,0,Google Cloud Certified,90930
Database Administrator,Intern,26,Master,Information Technology,3.3,Consulting,Enterprise (5000+),"Denver, CO",Scala|Communication|R|SQL|Scrum|Go|JavaScript,7,5,0,0,0,0,AWS Certified,163242
Frontend Developer,Lead,1,High School,Mathematics,2.74,Consulting,Startup (<50),"Austin, TX",NLP|Python|Kubernetes,3,5,0,1,0,0,AWS Certified,128614
Mobile Developer,Senior,9,MBA,Physics,3.77,Energy,Medium (200-1000),"Boston, MA",Scrum|Tableau|Linux|Java|Go|Git|React,7,8,0,1,0,0,Scrum Master,186027
Mobile Developer,Mid-level,2,Master,Data Science,3.75,Pharmaceuticals,Enterprise (5000+),Singapore,Machine Learning|Java|Agile,3,1,0,1,0,0,AWS Certified,132908
UI/UX Designer,Senior,6,Bachelor,Cognitive Science,3.15,Retail,Medium (200-1000),"Austin, TX",Communication|Deep Learning|Go|GCP|JavaScript|TensorFlow|Agile|Excel,8,2,9,1,1,0,None,145936
Full Stack Developer,Mid-level,3,Bachelor,Physics,2.96,Education,Small (50-200),"Toronto, Canada",Linux|Tableau|JavaScript|Machine Learning|Kubernetes|Agile|Communication,7,1,0,1,0,1,AWS Certified,73099
Full Stack Developer,Senior,9,Master,Economics,3.41,Retail,Medium (200-1000),"Austin, TX",Docker|C++|JavaScript|Python|React,5,7,8,3,0,0,None,173299
Embedded Systems Engineer,Lead,2,Bachelor,Information Technology,2.71,Finance,Large (1000-5000),"New York, NY",NLP|Java|TensorFlow|Linux|Scala|PyTorch|GCP|C++,8,3,0,2,0,0,Azure Certified,196532
Data Analyst,Junior,5,Bachelor,Electrical Engineering,4,Energy,Large (1000-5000),"Atlanta, GA",Data Visualization|JavaScript|Agile|Deep Learning|Communication|PyTorch,6,7,0,0,0,1,Multiple Certs,114645
Cloud Architect,VP,10,Bachelor,Cognitive Science,3.82,Finance,Medium (200-1000),"London, UK",PyTorch|Excel|React,3,2,0,0,1,1,None,283241
QA Engineer,Junior,5,Bachelor,Data Science,3.24,Education,Startup (<50),"Boston, MA",GCP|Machine Learning|Spark|Tableau,4,3,0,2,1,0,Azure Certified,102388
QA Engineer,Principal,9,Bachelor,Cognitive Science,2.92,Pharmaceuticals,Enterprise (5000+),"Berlin, Germany",Linux|CI/CD|SQL|Tableau,4,7,0,0,0,0,AWS Certified,190158
Embedded Systems Engineer,Lead,4,Master,Computer Science,3.3,Energy,Small (50-200),"Chicago, IL",AWS|PyTorch|Agile|Leadership|Spark|Scrum,6,8,0,1,0,1,Data Science Certifications,166000
Embedded Systems Engineer,Mid-level,2,Bachelor,Data Science,2.92,Pharmaceuticals,Enterprise (5000+),"Los Angeles, CA",Git|Communication|Power BI|NLP,4,1,0,1,1,0,AWS Certified,123823
ML Engineer,Junior,14,PhD,Economics,3.26,Media,Medium (200-1000),"Berlin, Germany",React|C++|Docker,3,9,0,1,0,1,None,128600
Systems Analyst,Staff,7,Bachelor,Data Science,3.35,E-commerce,Enterprise (5000+),"Los Angeles, CA",Spark|C++|SQL|NLP|Power BI|Go,6,7,0,2,1,1,AWS Certified,246271
Data Analyst,Lead,14,Bachelor,Other,3.19,Finance,Small (50-200),"Denver, CO",Excel|C++|Azure|Scala|AWS|TensorFlow|Deep Learning,7,9,5,1,0,0,None,190104
AI Researcher,Mid-level,7,PhD,Computer Science,3.13,Media,Large (1000-5000),"Los Angeles, CA",PyTorch|Git|C++|Communication|TensorFlow|Java,6,8,0,0,0,0,None,159417
Product Manager,Intern,4,Bachelor,Electrical Engineering,4,Government,Enterprise (5000+),"Denver, CO",Spark|TensorFlow|Communication|NLP|C++|GCP|Leadership,7,4,0,2,0,0,CISSP,90913
Embedded Systems Engineer,Director,8,Master,Computer Science,3.4,Healthcare,Medium (200-1000),"Atlanta, GA",CI/CD|Power BI|Deep Learning|AWS|SQL|Hadoop,6,1,0,1,0,1,Google Cloud Certified,246572
ML Engineer,Senior,9,MBA,Data Science,3.84,Energy,Small (50-200),Singapore,Power BI|TensorFlow|Tableau|Machine Learning|Data Visualization|Linux,6,2,0,2,1,1,CISSP,174785
Full Stack Developer,Mid-level,7,High School,Mechanical Engineering,3.7,Manufacturing,Startup (<50),"Berlin, Germany",Java|React|Agile|NLP|Git|Docker|Linux,7,4,0,1,1,1,AWS Certified,76919
Mobile Developer,Director,10,Bachelor,Data Science,3.25,Pharmaceuticals,Small (50-200),"Austin, TX",React|Azure|Git|NLP|Excel,5,1,0,1,0,0,PMP,220014
Product Manager,Mid-level,8,Bachelor,Other,3.37,Education,Startup (<50),"San Francisco, CA",C++|JavaScript|Power BI|AWS|Scrum|Kubernetes|Data Visualization|Spark,8,3,0,1,1,0,Scrum Master,128877
QA Engineer,Senior,15,Bachelor,Other,3.64,Aerospace,Enterprise (5000+),"San Francisco, CA",Machine Learning|Node.js|Java|AWS|Python|JavaScript|Spark|Docker,8,7,7,2,1,0,None,239432
Cloud Architect,Lead,6,Associate,Other,3.05,Aerospace,Large (1000-5000),"Los Angeles, CA",Communication|Tableau|Spark|Java|R|Hadoop|Docker|Agile,8,7,3,2,1,1,CISSP,198089
Full Stack Developer,Principal,9,Bachelor,Economics,2.87,Energy,Large (1000-5000),"Seattle, WA",Docker|SQL|R|Hadoop|Leadership,5,3,0,1,0,0,None,218089
Embedded Systems Engineer,Junior,3,Bachelor,Data Science,3,Manufacturing,Large (1000-5000),"Austin, TX",R|C++|Python|Git|JavaScript,5,5,5,0,0,0,None,113656
Business Analyst,Director,8,Bachelor,Information Technology,3.24,Media,Large (1000-5000),"Bangalore, India",Scala|Java|JavaScript,3,5,4,2,0,0,Scrum Master,196935
Network Engineer,Director,10,Master,Computer Science,3.07,Pharmaceuticals,Startup (<50),"Toronto, Canada",SQL|Leadership|Python|Power BI,4,2,0,3,0,0,None,224537
Network Engineer,Mid-level,15,Bachelor,Mathematics,2.53,Healthcare,Large (1000-5000),Singapore,CI/CD|Linux|Excel|C++|Hadoop|Deep Learning|PyTorch,7,7,0,1,0,0,AWS Certified,160597
Backend Developer,Senior,1,Master,Economics,3.62,Retail,Medium (200-1000),"Denver, CO",Power BI|TensorFlow|Tableau|Linux,4,4,13,0,1,0,None,135824
Systems Analyst,Staff,30,PhD,Mechanical Engineering,4,Automotive,Small (50-200),"Bangalore, India",GCP|R|Data Visualization|CI/CD,4,5,0,2,0,0,PMP,225246
Frontend Developer,Senior,6,Bachelor,Computer Science,2.55,Retail,Large (1000-5000),"Bangalore, India",GCP|Spark|Linux|Python|Leadership|TensorFlow|Azure,7,9,0,0,0,0,AWS Certified,92442
Systems Analyst,Senior,14,Bachelor,Business Administration,2.97,Telecommunications,Medium (200-1000),"Denver, CO",Agile|Machine Learning|Linux|Power BI|Spark,5,2,5,2,0,0,Azure Certified,161578
Systems Analyst,Lead,2,PhD,Electrical Engineering,4,Telecommunications,Small (50-200),"Denver, CO",Deep Learning|Power BI|JavaScript|Data Visualization,4,3,0,0,1,0,PMP,168947
Software Engineer,Principal,3,Master,Mechanical Engineering,2.87,Manufacturing,Large (1000-5000),Remote,Machine Learning|TensorFlow|Excel|Agile|Node.js|Go|PyTorch,7,7,0,1,1,1,AWS Certified,190558
Embedded Systems Engineer,Lead,26,Master,Information Technology,2.91,Energy,Startup (<50),"London, UK",R|Hadoop|Machine Learning|Docker|Deep Learning,5,0,0,1,0,0,None,214458
Product Manager,Lead,10,Master,Information Technology,3.9,E-commerce,Medium (200-1000),"Berlin, Germany",React|Machine Learning|Linux|NLP,4,0,0,5,0,0,CISSP,177395
Frontend Developer,Senior,9,Master,Business Administration,3.61,Telecommunications,Small (50-200),Singapore,React|Docker|Python|CI/CD|Hadoop,5,5,0,0,1,0,AWS Certified,169239
DevOps Engineer,Lead,11,PhD,Physics,4,Consulting,Small (50-200),Remote,Go|GCP|Tableau|Machine Learning,4,0,0,1,1,1,Google Cloud Certified,207580
DevOps Engineer,Junior,5,Bachelor,Computer Science,3.1,Government,Small (50-200),"Boston, MA",Azure|Agile|Scala|CI/CD,4,8,0,2,1,1,Multiple Certs,104790
DevOps Engineer,Senior,0,Bachelor,Mechanical Engineering,3.4,Pharmaceuticals,Small (50-200),"Los Angeles, CA",NLP|Node.js|GCP|Agile|Machine Learning|Spark|Go|Scala,8,2,0,1,1,1,None,159916
Business Analyst,Mid-level,9,Master,Business Administration,3.4,Manufacturing,Startup (<50),"Chicago, IL",Excel|AWS|Hadoop|Tableau|Azure|PyTorch|Leadership,7,6,0,0,0,0,None,125573
Data Analyst,Senior,6,Master,Electrical Engineering,3.8,Energy,Large (1000-5000),"Atlanta, GA",CI/CD|Java|R,3,3,0,0,1,0,Azure Certified,161521
Full Stack Developer,Mid-level,9,Bachelor,Business Administration,3.2,Retail,Medium (200-1000),"Berlin, Germany",Scala|React|Java|Linux|Excel|C++,6,8,0,0,1,0,None,100026
Embedded Systems Engineer,Senior,3,MBA,Other,3.29,Pharmaceuticals,Enterprise (5000+),"Boston, MA",Communication|React|TensorFlow|Docker|C++,5,6,0,1,1,0,CFA,197378
UI/UX Designer,Principal,21,Master,Other,3.19,Government,Large (1000-5000),"Bangalore, India",Scrum|C++|GCP|Linux|Git|TensorFlow|CI/CD,7,2,6,2,0,0,CISSP,189001
UI/UX Designer,Senior,2,Bachelor,Data Science,3.17,Pharmaceuticals,Enterprise (5000+),"London, UK",Tableau|NLP|Hadoop|PyTorch|AWS,5,7,0,2,1,1,None,149218
Software Engineer,Mid-level,8,Master,Physics,3.33,Healthcare,Startup (<50),"New York, NY",TensorFlow|PyTorch|Java|AWS|JavaScript|Spark,6,9,0,1,1,1,Multiple Certs,159624
AI Researcher,Mid-level,18,Bachelor,Physics,3.17,Pharmaceuticals,Medium (200-1000),"Seattle, WA",Communication|Leadership|Machine Learning|R|Azure|TensorFlow|Spark,7,0,0,4,1,0,Scrum Master,188423
Mobile Developer,Director,2,Bachelor,Computer Science,4,Automotive,Small (50-200),"San Francisco, CA",Communication|JavaScript|Git|Hadoop|SQL|TensorFlow|PyTorch,7,0,0,0,0,0,None,220221
AI Researcher,Principal,18,Bachelor,Mathematics,3.79,Healthcare,Medium (200-1000),"San Francisco, CA",Tableau|Scala|Hadoop,3,5,0,0,1,0,Multiple Certs,247719
Cloud Architect,Intern,2,Bachelor,Information Technology,3.7,E-commerce,Small (50-200),"San Francisco, CA",Git|Power BI|Python|PyTorch|NLP|C++|SQL,7,9,0,5,0,1,None,120644
Product Manager,Director,3,Bachelor,Physics,2.77,Pharmaceuticals,Startup (<50),"Chicago, IL",Java|R|Go|JavaScript|GCP|Machine Learning,6,4,0,3,0,0,None,194828
Full Stack Developer,Junior,4,Master,Physics,3.17,Technology,Enterprise (5000+),"Boston, MA",Go|Excel|CI/CD|Tableau,4,7,0,1,1,0,None,159028
Business Analyst,Lead,3,Master,Electrical Engineering,3.67,Aerospace,Medium (200-1000),"Atlanta, GA",Communication|Data Visualization|CI/CD,3,6,8,1,0,0,Azure Certified,172047
UI/UX Designer,Senior,6,High School,Mathematics,3.27,Aerospace,Large (1000-5000),"Chicago, IL",AWS|PyTorch|NLP,3,7,0,2,1,1,CISSP,165183
Full Stack Developer,Junior,9,Bachelor,Computer Science,3.94,Government,Startup (<50),"London, UK",NLP|Go|Agile|SQL|Spark|TensorFlow|Hadoop|Excel,8,1,0,1,0,1,None,100456
Software Engineer,Mid-level,9,Bachelor,Mathematics,3.02,Automotive,Large (1000-5000),"Toronto, Canada",SQL|Node.js|Hadoop|Java|JavaScript|Go|Spark,7,1,0,0,0,0,AWS Certified,113880
AI Researcher,Principal,16,Master,Statistics,3.72,Energy,Enterprise (5000+),"Seattle, WA",JavaScript|Docker|Hadoop,3,6,9,0,0,0,None,254434
Backend Developer,Mid-level,8,Bachelor,Other,3.13,Manufacturing,Enterprise (5000+),"Bangalore, India",React|Kubernetes|Power BI|Agile|Linux|Node.js|PyTorch|Tableau,8,3,0,2,0,0,Google Cloud Certified,91483
Data Analyst,Senior,1,Master,Physics,2.71,Consulting,Medium (200-1000),Singapore,CI/CD|React|Git,3,6,0,3,1,1,Scrum Master,157834
Security Engineer,Lead,11,PhD,Mathematics,2.69,Energy,Enterprise (5000+),"Bangalore, India",C++|AWS|Tableau|Docker|Java|Linux|Python|NLP,8,3,0,2,0,0,Google Cloud Certified,160249
Data Analyst,Junior,4,Master,Other,2.89,Pharmaceuticals,Medium (200-1000),"Berlin, Germany",Azure|Go|AWS|Power BI,4,6,0,2,1,1,None,120704
AI Researcher,Staff,1,PhD,Statistics,2.93,Telecommunications,Small (50-200),"San Francisco, CA",React|Communication|Tableau|Linux|Data Visualization|Go,6,8,0,0,0,1,None,214841
Product Manager,Junior,9,High School,Electrical Engineering,3.46,Telecommunications,Large (1000-5000),"Berlin, Germany",R|C++|Kubernetes|NLP|Data Visualization,5,9,0,2,0,0,CFA,89747
DevOps Engineer,Mid-level,3,Bachelor,Electrical Engineering,3.08,Pharmaceuticals,Large (1000-5000),"New York, NY",GCP|Linux|Communication|Node.js|Spark,5,7,0,2,1,1,Scrum Master,142839
Business Analyst,Principal,3,Bachelor,Statistics,3.6,Education,Startup (<50),"Boston, MA",Docker|C++|Linux|Node.js|Java|Communication|Power BI|Scrum,8,1,0,0,1,1,PMP,173460
DevOps Engineer,Director,1,Master,Information Technology,3.85,Consulting,Large (1000-5000),"Boston, MA",GCP|SQL|React|PyTorch|JavaScript|Python|Tableau,7,9,0,0,1,1,Azure Certified,243323
Data Analyst,Principal,3,PhD,Computer Science,3.44,Education,Large (1000-5000),Singapore,Communication|Docker|Node.js|Hadoop|Machine Learning|GCP|Deep Learning|PyTorch,8,6,0,0,1,0,None,200052
Software Engineer,Mid-level,7,Associate,Statistics,3.41,Technology,Medium (200-1000),"London, UK",Kubernetes|Leadership|TensorFlow|Agile|Scrum,5,3,0,3,1,0,CFA,140470
ML Engineer,CTO/CXO,8,Associate,Cognitive Science,2.91,Education,Enterprise (5000+),"Bangalore, India",SQL|Hadoop|Excel|Agile,4,0,3,0,0,0,Azure Certified,273586
Data Analyst,Senior,6,Master,Computer Science,3.01,Retail,Small (50-200),"Chicago, IL",Kubernetes|Power BI|GCP|NLP|Java|Node.js|Hadoop,7,1,0,4,1,0,CFA,158900
ML Engineer,Senior,8,Bachelor,Statistics,3.06,Consulting,Small (50-200),"Atlanta, GA",Excel|Scala|React,3,9,0,2,1,0,None,144727
Frontend Developer,Staff,8,Bachelor,Mathematics,3.78,Technology,Large (1000-5000),"Atlanta, GA",Linux|C++|Scrum|Power BI,4,5,0,0,0,1,Azure Certified,215128
Embedded Systems Engineer,Junior,0,PhD,Cognitive Science,3.66,Consulting,Medium (200-1000),"Chicago, IL",Deep Learning|PyTorch|Azure|Kubernetes|C++|Leadership|React,7,5,0,1,1,0,PMP,129552
Full Stack Developer,Senior,0,High School,Economics,3.69,Media,Medium (200-1000),"Denver, CO",Excel|Hadoop|Azure|Scala,4,3,0,0,1,1,Google Cloud Certified,103205
Business Analyst,VP,7,Bachelor,Physics,2.63,Pharmaceuticals,Large (1000-5000),"Los Angeles, CA",Leadership|Tableau|TensorFlow,3,5,0,0,0,0,None,258414
Cloud Architect,Junior,14,Bachelor,Information Technology,3.48,Telecommunications,Medium (200-1000),"Atlanta, GA",TensorFlow|Java|Excel,3,9,0,2,1,0,AWS Certified,132048
QA Engineer,Senior,1,Master,Business Administration,3.46,Automotive,Enterprise (5000+),"San Francisco, CA",Linux|Tableau|Excel|Power BI|R|Git|Azure,7,0,0,1,0,0,Google Cloud Certified,180325
AI Researcher,Junior,5,Master,Physics,3.85,Finance,Enterprise (5000+),"Chicago, IL",Linux|Node.js|Git|Excel|Azure|SQL|JavaScript|Java,8,0,0,1,0,1,Azure Certified,152528
DevOps Engineer,Staff,9,Bachelor,Statistics,3.44,Technology,Medium (200-1000),"San Francisco, CA",Communication|Data Visualization|Machine Learning|AWS|Python|Scala,6,9,0,0,0,1,None,231037
Cloud Architect,Senior,7,Bachelor,Electrical Engineering,3.04,Consulting,Small (50-200),"Denver, CO",Java|PyTorch|Power BI,3,3,3,0,0,0,CFA,125674
Security Engineer,Mid-level,9,Bachelor,Data Science,3.16,Telecommunications,Small (50-200),"Los Angeles, CA",Machine Learning|NLP|Spark|Node.js,4,0,0,1,1,1,Azure Certified,139055
ML Engineer,Mid-level,2,High School,Computer Science,2.84,Retail,Large (1000-5000),"Chicago, IL",Deep Learning|Leadership|Scala|GCP|Machine Learning|React,6,0,0,3,1,0,Data Science Certifications,97722
Business Analyst,Senior,9,MBA,Electrical Engineering,3.04,E-commerce,Large (1000-5000),"Seattle, WA",Spark|Machine Learning|Deep Learning|C++|React|Go|Git,7,6,0,2,0,0,Azure Certified,196156
Backend Developer,Lead,4,Bachelor,Mechanical Engineering,3.17,Consulting,Medium (200-1000),"Bangalore, India",C++|Spark|Git|R,4,6,12,0,1,0,Azure Certified,146785
Data Analyst,Senior,7,MBA,Economics,3.19,Manufacturing,Large (1000-5000),"Los Angeles, CA",Machine Learning|Node.js|React|AWS|NLP|PyTorch|Git,7,2,0,1,0,0,CFA,178793
Data Analyst,Mid-level,17,Bachelor,Cognitive Science,3.29,Manufacturing,Large (1000-5000),"Boston, MA",CI/CD|GCP|Azure|Leadership|Linux,5,5,0,2,0,1,Scrum Master,154823
Business Analyst,Lead,9,PhD,Statistics,3.23,E-commerce,Small (50-200),"London, UK",NLP|Hadoop|Agile,3,7,3,1,0,1,Google Cloud Certified,186529
Business Analyst,Junior,5,Master,Data Science,2.99,Media,Enterprise (5000+),"San Francisco, CA",Deep Learning|Go|Node.js|CI/CD,4,1,8,1,0,0,None,158208
Data Scientist,Principal,1,Bachelor,Mechanical Engineering,3.48,Education,Medium (200-1000),"New York, NY",Hadoop|Kubernetes|JavaScript|Git,4,9,0,0,1,1,Scrum Master,188958
DevOps Engineer,Senior,8,Bachelor,Economics,4,Finance,Startup (<50),"Toronto, Canada",Kubernetes|GCP|Python|Scala|Leadership|Go|Linux|Azure,8,8,0,1,0,0,PMP,156633
Full Stack Developer,Lead,9,Bachelor,Information Technology,3.96,Healthcare,Enterprise (5000+),Singapore,CI/CD|C++|TensorFlow|Data Visualization|React,5,5,0,0,1,0,CISSP,192451
Mobile Developer,Mid-level,2,Bachelor,Business Administration,3.95,Automotive,Medium (200-1000),"London, UK",Communication|Python|Linux|Java|Scala,5,1,0,0,0,0,AWS Certified,112624
UI/UX Designer,Lead,7,PhD,Data Science,3.25,Technology,Startup (<50),"Boston, MA",C++|AWS|Scala|Deep Learning|Scrum|GCP,6,8,1,4,0,0,Azure Certified,208841
QA Engineer,Staff,8,Bachelor,Economics,2.87,Technology,Large (1000-5000),"Los Angeles, CA",CI/CD|Machine Learning|Scala|Python|Node.js,5,8,0,1,1,0,Azure Certified,228315
